return_id,viewed_product_page,viewed_compatibility_guide,viewed_size_guide,viewed_manual,contacted_support,support_contact_count,attempted_troubleshooting,replacement_requested,refund_requested,days_before_contact,customer_action_notes
RET-105704,True,False,False,True,False,1,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105705,True,False,True,False,False,1,True,True,True,3,Customer initiated return for MISSING_ACCESSORY
RET-105706,True,False,True,True,True,1,True,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-105707,True,False,False,False,True,1,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-105708,True,True,True,False,False,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105709,True,False,True,True,True,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105710,True,True,True,True,True,1,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105711,True,False,False,True,True,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105712,True,True,False,False,True,4,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-105713,True,False,False,False,True,1,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105714,True,False,False,False,False,2,False,False,True,1,Customer initiated return for OTHER
RET-105715,True,True,False,False,True,1,False,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-105716,True,False,True,True,True,1,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-105717,True,True,False,True,False,0,True,False,True,3,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105718,True,True,False,False,True,2,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105719,True,False,False,True,True,2,False,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-105720,True,False,True,False,True,5,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-105721,True,True,True,False,True,2,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105722,True,False,False,True,False,1,True,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-105723,True,True,True,True,True,0,True,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-105724,True,True,False,True,True,0,True,False,True,9,Customer initiated return for WARRANTY_FAILURE
RET-105725,True,True,False,True,False,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105726,True,False,True,True,False,2,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-105727,True,False,True,True,True,0,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105728,True,True,True,True,False,0,True,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-105729,True,False,True,True,False,2,True,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-105730,True,False,False,False,True,4,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-105731,True,False,True,True,False,0,False,False,True,9,Customer initiated return for NO_FAULT_FOUND
RET-105732,True,True,True,True,False,2,True,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-105733,True,False,False,False,True,1,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-105734,True,True,False,False,True,0,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-105735,True,False,True,True,False,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105736,True,False,True,False,True,3,False,False,True,7,Customer initiated return for SETUP_DIFFICULTY
RET-105737,True,False,True,False,True,2,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105738,True,True,False,True,True,0,True,False,True,10,Customer initiated return for CUSTOMER_DAMAGE
RET-105739,True,True,False,False,True,1,True,False,True,3,Customer initiated return for WARRANTY_FAILURE
RET-105740,True,False,True,True,True,1,False,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-105741,True,True,False,True,True,0,True,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-105742,True,True,False,False,False,1,True,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-105743,True,True,True,True,False,1,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105744,True,False,True,False,False,1,True,False,True,6,Customer initiated return for OTHER
RET-105745,True,False,True,True,False,0,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-105746,True,True,True,False,True,5,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-105747,True,True,True,False,True,5,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-105748,True,False,False,True,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105749,True,True,False,True,True,2,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105750,True,True,True,False,False,2,False,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-105751,True,False,True,True,True,0,False,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-105752,True,True,False,True,True,0,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-105753,True,False,True,False,True,2,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105754,True,True,False,True,True,2,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105755,True,True,False,True,True,1,False,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105756,True,False,True,False,False,2,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105757,True,False,True,False,False,0,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105758,True,False,False,False,False,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105759,True,False,False,False,False,0,False,False,True,2,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105760,True,True,False,True,True,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105761,True,True,False,False,False,2,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105762,True,False,True,False,False,1,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-105763,True,False,True,True,True,2,False,False,True,1,Customer initiated return for OTHER
RET-105764,True,True,False,True,False,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105765,True,False,True,True,False,1,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-105766,True,True,False,False,True,2,True,False,True,9,Customer initiated return for CUSTOMER_DAMAGE
RET-105767,True,False,True,False,True,0,True,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-105768,True,False,True,True,True,0,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-105769,True,False,True,False,True,0,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105770,True,False,False,False,False,0,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105771,True,True,True,True,True,2,False,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-105772,True,True,False,True,True,1,False,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-105773,True,True,True,True,True,0,False,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-105774,True,True,False,False,True,2,False,True,False,0,Customer initiated return for SHIPPING_DAMAGE
RET-105775,True,False,True,True,False,0,True,False,True,9,Customer initiated return for COMPATIBILITY_ISSUE
RET-105776,True,False,True,False,True,0,False,False,True,2,Customer initiated return for PACKAGING_ISSUE
RET-105777,True,True,True,False,False,1,False,False,True,10,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105778,True,False,True,False,True,0,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105779,True,True,True,False,True,2,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-105780,True,True,False,True,False,0,True,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105781,True,False,False,False,True,0,True,False,True,6,Customer initiated return for OTHER
RET-105782,True,False,True,False,True,3,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-105783,True,False,False,False,True,2,False,False,True,5,Customer initiated return for PACKAGING_ISSUE
RET-105784,True,True,True,False,False,2,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105785,True,False,False,False,False,2,False,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105786,True,True,False,False,True,2,True,True,True,7,Customer initiated return for MISSING_ACCESSORY
RET-105787,True,True,False,False,True,5,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105788,True,False,True,True,True,0,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105789,True,False,True,False,True,1,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105790,True,True,True,False,False,0,False,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105791,True,True,False,False,False,2,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-105792,True,True,True,False,False,0,True,False,True,3,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105793,True,True,False,True,False,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105794,True,True,False,False,False,2,False,False,True,6,Customer initiated return for NO_FAULT_FOUND
RET-105795,True,True,False,False,True,1,False,False,True,3,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105796,True,False,True,False,True,5,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-105797,True,True,False,True,False,2,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-105798,True,True,False,False,True,0,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-105799,True,False,True,False,True,0,False,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-105800,True,True,False,True,False,2,True,False,True,6,Customer initiated return for NO_FAULT_FOUND
RET-105801,True,False,False,True,False,1,False,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-105802,True,False,False,True,False,1,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-105803,True,True,True,True,False,0,True,False,True,8,Customer initiated return for NO_FAULT_FOUND
RET-105804,True,False,False,True,True,2,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105805,True,False,True,True,False,2,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105806,True,True,True,False,True,2,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-105807,True,True,False,True,False,1,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105808,True,True,False,True,True,1,False,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-105809,True,False,True,False,False,2,False,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105810,True,True,True,True,False,1,True,False,True,6,Customer initiated return for LISTING_MISMATCH
RET-105811,True,False,True,True,True,2,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-105812,True,True,True,True,False,1,False,False,True,1,Customer initiated return for CUSTOMER_DAMAGE
RET-105813,True,True,False,False,False,0,False,False,True,0,Customer initiated return for PACKAGING_ISSUE
RET-105814,True,False,False,True,True,2,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105815,True,False,False,False,True,0,False,False,True,2,Customer initiated return for CUSTOMER_DAMAGE
RET-105816,True,False,True,False,False,2,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105817,True,False,False,True,False,1,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105818,True,True,False,False,False,2,True,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105819,True,False,True,True,True,2,False,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-105820,True,False,True,False,True,3,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-105821,True,True,True,True,True,2,True,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105822,True,False,False,True,True,0,True,True,True,5,Customer initiated return for MISSING_ACCESSORY
RET-105823,True,True,True,True,True,0,False,False,True,4,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105824,True,False,True,False,True,1,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105825,True,True,False,False,True,1,True,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-105826,True,True,True,True,True,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-105827,True,True,False,False,False,2,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105828,True,False,True,False,False,1,False,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-105829,True,False,False,True,False,1,True,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-105830,True,True,False,True,True,0,False,False,True,2,Customer initiated return for WARRANTY_FAILURE
RET-105831,True,False,True,False,True,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105832,True,False,True,True,True,2,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105833,True,True,True,True,False,1,True,True,True,1,Customer initiated return for MISSING_ACCESSORY
RET-105834,True,False,True,True,False,2,True,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-105835,True,True,True,False,False,0,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-105836,True,True,False,False,True,4,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-105837,True,False,True,False,False,0,False,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-105838,True,False,False,False,False,0,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105839,True,True,True,True,False,1,False,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-105840,True,True,True,False,True,2,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105841,True,True,True,False,True,0,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-105842,True,True,False,False,False,0,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105843,True,True,True,True,False,2,True,False,True,5,Customer initiated return for LISTING_MISMATCH
RET-105844,True,False,True,True,False,2,True,True,False,10,Customer initiated return for SHIPPING_DAMAGE
RET-105845,True,False,False,False,True,3,False,False,True,0,Customer initiated return for SETUP_DIFFICULTY
RET-105846,True,False,True,False,True,4,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105847,True,True,False,False,True,5,False,False,True,1,Customer initiated return for SETUP_DIFFICULTY
RET-105848,True,False,True,False,True,2,False,False,True,6,Customer initiated return for PACKAGING_ISSUE
RET-105849,True,False,False,False,True,0,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105850,True,True,True,True,False,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105851,True,True,False,True,True,0,True,False,True,9,Customer initiated return for OTHER
RET-105852,True,True,False,False,False,2,True,False,True,10,Customer initiated return for LISTING_MISMATCH
RET-105853,True,False,True,False,False,0,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105854,True,False,False,False,False,0,True,True,False,7,Customer initiated return for SHIPPING_DAMAGE
RET-105855,True,True,True,False,True,5,False,False,True,3,Customer initiated return for SETUP_DIFFICULTY
RET-105856,True,True,False,False,False,2,False,False,True,10,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105857,True,False,True,True,False,2,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105858,True,False,True,False,True,0,True,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-105859,True,False,False,False,False,1,False,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-105860,True,True,False,True,True,1,False,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-105861,True,True,False,True,False,0,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105862,True,True,True,True,True,0,False,False,True,6,Customer initiated return for WARRANTY_FAILURE
RET-105863,True,True,True,False,True,0,True,True,False,1,Customer initiated return for SHIPPING_DAMAGE
RET-105864,True,False,False,False,True,2,True,False,True,0,Customer initiated return for WARRANTY_FAILURE
RET-105865,True,False,True,True,True,0,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-105866,True,True,False,False,False,0,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105867,True,True,True,True,False,0,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105868,True,False,False,False,True,0,True,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105869,True,True,False,True,False,1,True,False,True,1,Customer initiated return for NO_FAULT_FOUND
RET-105870,True,False,False,False,False,1,False,True,True,10,Customer initiated return for MISSING_ACCESSORY
RET-105871,True,False,False,True,True,2,False,False,True,2,Customer initiated return for WARRANTY_FAILURE
RET-105872,True,True,False,False,False,2,False,False,True,3,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105873,True,False,True,False,True,2,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105874,True,False,False,False,True,0,False,False,True,10,Customer initiated return for WARRANTY_FAILURE
RET-105875,True,True,True,False,True,4,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-105876,True,True,False,False,False,2,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105877,True,False,True,True,True,0,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105878,True,False,True,False,False,2,True,False,True,3,Customer initiated return for NO_FAULT_FOUND
RET-105879,True,True,False,True,False,1,False,True,False,1,Customer initiated return for PRODUCT_DEFECT
RET-105880,True,True,False,True,True,2,True,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105881,True,True,True,True,True,1,False,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-105882,True,True,True,False,True,2,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-105883,True,False,True,False,True,0,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-105884,True,False,True,False,True,1,True,False,True,7,Customer initiated return for OTHER
RET-105885,True,False,False,False,False,0,True,False,True,8,Customer initiated return for COMPATIBILITY_ISSUE
RET-105886,True,False,False,False,True,1,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-105887,True,True,True,False,True,2,False,True,True,4,Customer initiated return for MISSING_ACCESSORY
RET-105888,True,False,False,False,False,2,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-105889,True,True,False,False,False,0,False,False,True,1,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105890,True,True,True,False,True,0,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105891,True,True,True,False,False,2,True,True,False,9,Customer initiated return for PRODUCT_DEFECT
RET-105892,True,False,False,True,False,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105893,True,False,False,True,True,1,False,False,True,0,Customer initiated return for COMPATIBILITY_ISSUE
RET-105894,True,False,False,False,False,0,True,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-105895,True,False,False,True,True,0,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105896,True,True,False,True,False,0,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105897,True,True,True,False,True,1,False,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-105898,True,False,True,False,True,2,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105899,True,True,True,True,False,0,False,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105900,True,False,False,False,False,0,True,False,True,1,Customer initiated return for PACKAGING_ISSUE
RET-105901,True,False,False,False,True,1,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-105902,True,True,False,True,True,1,False,True,False,9,Customer initiated return for SHIPPING_DAMAGE
RET-105903,True,False,True,True,False,1,True,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105904,True,False,False,False,True,2,True,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105905,True,False,True,False,False,1,True,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-105906,True,False,False,True,True,0,True,False,True,6,Customer initiated return for COMPATIBILITY_ISSUE
RET-105907,True,False,False,False,False,1,True,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-105908,True,False,False,True,False,0,False,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-105909,True,True,True,True,False,2,False,False,True,9,Customer initiated return for NO_FAULT_FOUND
RET-105910,True,False,False,False,True,1,False,False,True,4,Customer initiated return for WARRANTY_FAILURE
RET-105911,True,True,False,False,True,1,True,True,False,2,Customer initiated return for SHIPPING_DAMAGE
RET-105912,True,False,False,False,True,2,False,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105913,True,True,True,False,True,1,False,True,True,0,Customer initiated return for MISSING_ACCESSORY
RET-105914,True,True,False,False,False,0,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105915,True,True,True,False,False,1,False,False,True,7,Customer initiated return for CUSTOMER_DAMAGE
RET-105916,True,True,True,False,True,3,False,False,True,6,Customer initiated return for SETUP_DIFFICULTY
RET-105917,True,True,False,False,True,1,True,True,True,9,Customer initiated return for MISSING_ACCESSORY
RET-105918,True,False,True,False,True,3,False,False,True,4,Customer initiated return for SETUP_DIFFICULTY
RET-105919,True,True,False,True,True,0,True,True,False,3,Customer initiated return for SHIPPING_DAMAGE
RET-105920,True,True,False,True,True,0,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-105921,True,False,False,True,True,0,True,False,True,3,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105922,True,True,False,True,True,1,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105923,True,True,False,False,True,0,False,True,False,3,Customer initiated return for PRODUCT_DEFECT
RET-105924,True,False,True,True,True,1,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-105925,True,False,False,True,True,1,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105926,True,True,True,False,False,2,False,True,True,1,Customer initiated return for MISSING_ACCESSORY
RET-105927,True,False,False,False,False,2,True,False,True,0,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105928,True,False,False,False,True,1,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105929,True,True,False,False,True,2,False,False,True,2,Customer initiated return for SETUP_DIFFICULTY
RET-105930,True,False,True,True,True,0,False,False,True,1,Customer initiated return for COMPATIBILITY_ISSUE
RET-105931,True,True,True,False,False,1,True,False,True,3,Customer initiated return for CUSTOMER_DAMAGE
RET-105932,True,False,False,True,False,0,False,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105933,True,False,False,True,False,1,False,True,False,0,Customer initiated return for SHIPPING_DAMAGE
RET-105934,True,True,False,False,False,1,False,False,True,8,Customer initiated return for CUSTOMER_DAMAGE
RET-105935,True,True,False,True,True,0,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-105936,True,True,True,False,True,1,False,False,True,1,Customer initiated return for CUSTOMER_DAMAGE
RET-105937,True,True,True,True,True,0,False,False,True,0,Customer initiated return for CUSTOMER_DAMAGE
RET-105938,True,False,False,True,True,2,True,False,True,5,Customer initiated return for WARRANTY_FAILURE
RET-105939,True,True,False,False,True,0,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105940,True,False,True,False,True,2,False,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-105941,True,False,False,True,False,2,False,False,True,8,Customer initiated return for LISTING_MISMATCH
RET-105942,True,False,True,False,False,2,False,False,True,4,Customer initiated return for NO_FAULT_FOUND
RET-105943,True,True,True,False,True,1,True,False,True,4,Customer initiated return for NO_FAULT_FOUND
RET-105944,True,True,False,True,False,1,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105945,True,True,False,True,True,2,True,False,True,3,Customer initiated return for LISTING_MISMATCH
RET-105946,True,True,True,True,False,2,True,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105947,True,True,True,True,True,1,True,False,True,7,Customer initiated return for NO_FAULT_FOUND
RET-105948,True,True,False,True,True,2,False,False,True,6,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105949,True,False,True,True,True,2,True,False,True,8,Customer initiated return for NO_FAULT_FOUND
RET-105950,True,False,False,True,False,1,False,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-105951,True,False,True,True,True,2,True,False,True,4,Customer initiated return for COMPATIBILITY_ISSUE
RET-105952,True,True,True,False,False,1,False,True,True,1,Customer initiated return for MISSING_ACCESSORY
RET-105953,True,True,True,False,True,2,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-105954,True,True,False,False,False,0,True,True,False,4,Customer initiated return for PRODUCT_DEFECT
RET-105955,True,False,False,True,False,0,True,False,True,9,Customer initiated return for OTHER
RET-105956,True,False,False,False,True,2,False,True,False,10,Customer initiated return for PRODUCT_DEFECT
RET-105957,True,True,False,True,True,2,False,True,False,5,Customer initiated return for PRODUCT_DEFECT
RET-105958,True,True,False,False,False,1,True,False,True,7,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105959,True,False,False,False,True,2,True,False,True,3,Customer initiated return for PACKAGING_ISSUE
RET-105960,True,True,False,True,True,0,True,False,True,0,Customer initiated return for LISTING_MISMATCH
RET-105961,True,False,False,False,False,0,True,False,True,6,Customer initiated return for OTHER
RET-105962,True,False,True,False,True,0,False,False,True,1,Customer initiated return for LISTING_MISMATCH
RET-105963,True,True,False,False,False,1,True,True,False,4,Customer initiated return for SHIPPING_DAMAGE
RET-105964,True,True,True,True,False,0,True,False,True,6,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105965,True,True,False,False,False,1,True,False,True,5,Customer initiated return for CUSTOMER_DAMAGE
RET-105966,True,True,True,True,True,0,False,True,False,2,Customer initiated return for PRODUCT_DEFECT
RET-105967,True,False,False,False,True,3,False,False,True,9,Customer initiated return for SETUP_DIFFICULTY
RET-105968,True,True,True,False,False,1,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105969,True,True,False,False,True,1,True,False,True,7,Customer initiated return for LISTING_MISMATCH
RET-105970,True,False,False,False,False,2,True,False,True,9,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105971,True,True,False,False,False,2,True,True,False,0,Customer initiated return for PRODUCT_DEFECT
RET-105972,True,False,True,False,False,2,False,False,True,3,Customer initiated return for COMPATIBILITY_ISSUE
RET-105973,True,True,False,True,True,1,True,True,False,8,Customer initiated return for SHIPPING_DAMAGE
RET-105974,True,False,True,True,False,1,False,False,True,2,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105975,True,True,False,False,True,1,True,False,True,4,Customer initiated return for PACKAGING_ISSUE
RET-105976,True,True,True,False,False,2,False,False,True,4,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105977,True,True,False,True,True,0,True,False,True,1,Customer initiated return for PERFORMANCE_EXPECTATION
RET-105978,True,False,False,False,True,2,False,False,True,7,Customer initiated return for COMPATIBILITY_ISSUE
RET-105979,True,False,True,False,True,1,True,True,True,8,Customer initiated return for MISSING_ACCESSORY
RET-105980,True,True,False,False,True,1,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105981,True,True,True,False,True,4,False,False,True,5,Customer initiated return for SETUP_DIFFICULTY
RET-105982,True,True,True,False,False,2,False,False,True,2,Customer initiated return for LISTING_MISMATCH
RET-105983,True,False,False,False,True,2,False,False,True,10,Customer initiated return for SETUP_DIFFICULTY
RET-105984,True,False,True,True,True,2,False,False,True,2,Customer initiated return for COMPATIBILITY_ISSUE
RET-105985,True,True,False,True,True,0,False,False,True,8,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105986,True,True,True,True,True,1,False,True,False,8,Customer initiated return for PRODUCT_DEFECT
RET-105987,True,False,True,False,True,2,True,True,False,7,Customer initiated return for PRODUCT_DEFECT
RET-105988,True,False,False,False,True,0,True,False,True,10,Customer initiated return for COMPATIBILITY_ISSUE
RET-105989,True,True,False,False,False,1,True,False,True,9,Customer initiated return for LISTING_MISMATCH
RET-105990,True,True,False,True,False,2,True,True,False,6,Customer initiated return for PRODUCT_DEFECT
RET-105991,True,False,True,True,True,1,True,False,True,7,Customer initiated return for WARRANTY_FAILURE
RET-105992,True,True,False,False,False,2,False,True,False,5,Customer initiated return for SHIPPING_DAMAGE
RET-105993,True,False,False,True,False,0,False,False,True,9,Customer initiated return for CUSTOMER_ORDER_ERROR
RET-105994,True,False,True,True,True,1,False,True,False,4,Customer initiated return for SHIPPING_DAMAGE
